ip.src,ip.dst,ip.proto,ip.checksum,tcp.srcport,tcp.dstport,tcp.flags,frame.len,frame.time_epoch
"10.117.77.120","10.117.77.115","6","0x9f6b","3503","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0xbd81","3513","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0x3351","3504","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x92d0","3516","80","0x0002","60","1717611734.500091000"
"10.117.77.119","10.117.77.115","6","0xaa0e","2154","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x48ac","3517","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0x4612","3505","80","0x0002","60","1717611734.500093000"
"10.117.77.119","10.117.77.115","6","0xa666","2157","80","0x0002","60","1717611734.500091000"
"10.117.77.119","10.117.77.115","6","0xb357","2155","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x205d","3521","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0x29b8","3508","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x9dde","3524","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0xa416","3509","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0xf095","3525","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0xccbf","3514","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0xa1da","3530","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0x60e4","3515","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0xf783","3531","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0x0468","3518","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x72bf","3534","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0x4fa0","3519","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x798a","3535","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0xd568","3522","80","0x0002","60","1717611734.500093000"
"10.117.77.119","10.117.77.115","6","0x9c7a","2162","80","0x0002","60","1717611734.500091000"
"10.117.77.119","10.117.77.115","6","0xcd06","2158","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x6c84","3536","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0xcb2d","3523","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x7038","3537","80","0x0002","60","1717611734.500091000"
"10.117.77.120","10.117.77.115","6","0x09b8","3526","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x09c6","3527","80","0x0002","60","1717611734.500093000"
"10.117.77.119","10.117.77.115","6","0x31f3","2159","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0xe5ec","3528","80","0x0002","60","1717611734.500093000"
"10.117.77.119","10.117.77.115","6","0x8489","2160","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x4bb5","3529","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0x501e","3532","80","0x0002","60","1717611734.500093000"
"10.117.77.120","10.117.77.115","6","0xdd0c","3533","80","0x0002","60","1717611734.500093000"
"10.117.77.119","10.117.77.115","6","0xe402","2161","80","0x0002","60","1717611734.500093000"
"10.117.77.119","10.117.77.115","6","0x8782","2163","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x5ce6","3540","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xa867","3541","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xe8a9","3546","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xe95e","3547","80","0x0002","60","1717611734.500453000"
"10.117.77.119","10.117.77.115","6","0x7139","2166","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x7a16","3550","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xf74b","3551","80","0x0002","60","1717611734.500453000"
"10.117.77.119","10.117.77.115","6","0x390e","2167","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x93b7","3554","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xb1b4","3555","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x45f7","3538","80","0x0002","60","1717611734.500457000"
"10.117.77.119","10.117.77.115","6","0xe71c","2168","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x4c7e","3539","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x1eb2","3558","80","0x0002","60","1717611734.500453000"
"10.117.77.119","10.117.77.115","6","0x688a","2164","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x4c1c","3559","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x2699","3542","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0xc165","3560","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x64b0","3543","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x556b","3561","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x5531","3544","80","0x0002","60","1717611734.500457000"
"10.117.77.119","10.117.77.115","6","0xa730","2169","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xf9e0","3545","80","0x0002","60","1717611734.500457000"
"10.117.77.119","10.117.77.115","6","0x5c3e","2165","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x769d","3564","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x930b","3565","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x79b1","3548","80","0x0002","60","1717611734.500457000"
"10.117.77.119","10.117.77.115","6","0x6e71","2172","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xd30b","3549","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x966b","3570","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xa00e","3552","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0xca29","3571","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x7ecc","3553","80","0x0002","60","1717611734.500457000"
"10.117.77.119","10.117.77.115","6","0xb308","2173","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xfe5b","3556","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x9662","3574","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xb86d","3557","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x4838","3575","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0x34b8","3562","80","0x0002","60","1717611734.500457000"
"10.117.77.119","10.117.77.115","6","0xfe24","2170","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x93e5","3576","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xe46c","3563","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x9716","3577","80","0x0002","60","1717611734.500453000"
"10.117.77.120","10.117.77.115","6","0xe845","3566","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x17d6","3567","80","0x0002","60","1717611734.500457000"
"10.117.77.119","10.117.77.115","6","0x37ef","2171","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0xc6f8","3568","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x70a9","3569","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0xe94e","3572","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x4f7b","3573","80","0x0002","60","1717611734.500457000"
"10.117.77.119","10.117.77.115","6","0xe61a","2174","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0x702f","3578","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0xcde4","3579","80","0x0002","60","1717611734.500457000"
"10.117.77.120","10.117.77.115","6","0xb84a","3580","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0xde78","3581","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0xf4a9","3584","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x6ad6","3585","80","0x0002","60","1717611734.500817000"
"10.117.77.119","10.117.77.115","6","0xcca5","2178","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x179d","3588","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0xd84e","3589","80","0x0002","60","1717611734.500817000"
"10.117.77.119","10.117.77.115","6","0xb4e1","2179","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x9cd3","3594","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0xf7b7","3595","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x0025","3598","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x7ff4","3599","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x1968","3600","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x97f3","3601","80","0x0002","60","1717611734.500817000"
"10.117.77.119","10.117.77.115","6","0x39f3","2182","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x4ca6","3604","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x8ba3","3605","80","0x0002","60","1717611734.500817000"
"10.117.77.119","10.117.77.115","6","0x4f5b","2175","80","0x0002","60","1717611734.500821000"
"10.117.77.119","10.117.77.115","6","0x2645","2183","80","0x0002","60","1717611734.500817000"
"10.117.77.119","10.117.77.115","6","0x1199","2176","80","0x0002","60","1717611734.500821000"
"10.117.77.119","10.117.77.115","6","0x6ee0","2184","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x6cc1","3582","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x86d3","3610","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x3837","3583","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0xa3ec","3611","80","0x0002","60","1717611734.500817000"
"10.117.77.119","10.117.77.115","6","0xcc22","2177","80","0x0002","60","1717611734.500821000"
"10.117.77.119","10.117.77.115","6","0xf2d5","2185","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x8175","3586","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x6be6","3587","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x9fbe","3614","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x2f1d","3590","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0xdcf3","3615","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0xbe2a","3618","80","0x0002","60","1717611734.500817000"
"10.117.77.120","10.117.77.115","6","0x1270","3591","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x0cb9","3592","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x87b4","3593","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x6073","3596","80","0x0002","60","1717611734.500821000"
"10.117.77.119","10.117.77.115","6","0x140e","2180","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0xf44e","3597","80","0x0002","60","1717611734.500821000"
"10.117.77.119","10.117.77.115","6","0xa036","2181","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0xfac0","3602","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x6028","3603","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x9a5c","3606","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x41b9","3607","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x4dd6","3608","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x63e6","3609","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0xceae","3612","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0xa8e1","3613","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x005f","3616","80","0x0002","60","1717611734.500821000"
"10.117.77.119","10.117.77.115","6","0x9a82","2186","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0xc078","3617","80","0x0002","60","1717611734.500821000"
"10.117.77.119","10.117.77.115","6","0x2807","2187","80","0x0002","60","1717611734.500821000"
"10.117.77.120","10.117.77.115","6","0x4617","3619","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xdf09","3622","80","0x0002","60","1717611734.501189000"
"10.117.77.119","10.117.77.115","6","0x76d0","2188","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xc23b","3623","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xe706","3624","80","0x0002","60","1717611734.501189000"
"10.117.77.119","10.117.77.115","6","0x88e7","2189","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x1f47","3625","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x32e6","3628","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xb421","3629","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x6591","3620","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0xe59e","3634","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x80bb","3621","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0xd4e5","3635","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x97b8","3626","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0xce4c","3638","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xe5d0","3627","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0xcb2e","3639","80","0x0002","60","1717611734.501189000"
"10.117.77.119","10.117.77.115","6","0xc543","2190","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0x35bd","3640","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x1e7a","3630","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0xc05f","3631","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0xc9d1","3641","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x66c7","3632","80","0x0002","60","1717611734.501191000"
"10.117.77.119","10.117.77.115","6","0x6400","2194","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x4178","3633","80","0x0002","60","1717611734.501191000"
"10.117.77.119","10.117.77.115","6","0xe56e","2191","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0x7dcf","3644","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xcff4","3636","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0xb763","3645","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xa62e","3637","80","0x0002","60","1717611734.501191000"
"10.117.77.119","10.117.77.115","6","0x029b","2195","80","0x0002","60","1717611734.501189000"
"10.117.77.119","10.117.77.115","6","0x0273","2192","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0xba85","3648","80","0x0002","60","1717611734.501189000"
"10.117.77.119","10.117.77.115","6","0xedcb","2193","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0x9d98","3649","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x605a","3642","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0x2415","3652","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xfd0c","3643","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0xe64f","3653","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xbbc1","3646","80","0x0002","60","1717611734.501191000"
"10.117.77.119","10.117.77.115","6","0x9933","2198","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xc04d","3647","80","0x0002","60","1717611734.501191000"
"10.117.77.119","10.117.77.115","6","0x0972","2199","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0x7ec8","3658","80","0x0002","60","1717611734.501189000"
"10.117.77.119","10.117.77.115","6","0x5ae1","2196","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0x9fd6","3659","80","0x0002","60","1717611734.501189000"
"10.117.77.120","10.117.77.115","6","0xe49f","3650","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0x2a35","3651","80","0x0002","60","1717611734.501191000"
"10.117.77.119","10.117.77.115","6","0x130d","2197","80","0x0002","60","1717611734.501191000"
"10.117.77.120","10.117.77.115","6","0x6825","3654","80","0x0002","60","1717611734.501191000"
